season,hour,scenario,value,probability
Summer,11,8,0.19037176038327241,0.010627993498974668
Summer,11,9,0.19078542016985542,0.010612911321425488
Summer,11,10,0.1911990799564384,0.01059783863367113
Summer,11,11,0.1916127397430214,0.010582775462139964
Summer,11,12,0.19202639952960437,0.010567721833056536
Summer,11,13,0.19244005931618738,0.01055267777244313
Summer,11,14,0.19285371910277035,0.010537643306121376
Summer,11,15,0.19326737888935336,0.01052261845971383
Summer,11,16,0.19368103867593633,0.010507603258645522
Summer,11,17,0.19409469846251934,0.010492597728145545
Summer,11,18,0.19450835824910234,0.010477601893248556
Summer,11,19,0.19492201803568532,0.010462615778796265
Summer,11,20,0.19533567782226832,0.010447639409439023
Summer,11,21,0.1957493376088513,0.01043267280963722
Summer,11,22,0.1961629973954343,0.010417716003662808
Summer,11,23,0.19657665718201728,0.010402769015600723
Summer,11,24,0.19699031696860028,0.010387831869350371
Summer,11,25,0.19740397675518329,0.010372904588627014
Summer,11,26,0.19781763654176626,0.010357987196963209
Summer,11,27,0.19823129632834927,0.010343079717710209
Summer,11,28,0.19864495611493224,0.010328182174039312
Summer,11,29,0.19905861590151525,0.010313294588943292
Summer,11,30,0.19947227568809822,0.010298416985237714
Summer,11,31,0.19988593547468123,0.010283549385562276
Summer,11,32,0.20029959526126423,0.010268691812382186
Summer,11,33,0.2007132550478472,0.010253844287989453
Summer,11,34,0.2011269148344302,0.01023900683450415
Summer,11,35,0.20154057462101319,0.010224179473875794
Summer,11,36,0.2019542344075962,0.010209362227884582
Summer,11,37,0.20236789419417917,0.010194555118142642
Summer,11,38,0.20278155398076217,0.010179758166095315
Summer,11,39,0.20319521376734517,0.010164971393022377
Summer,11,40,0.20360887355392815,0.010150194820039322
Summer,11,41,0.20402253334051115,0.010135428468098508
Summer,11,42,0.20443619312709413,0.010120672357990424
Summer,11,43,0.20484985291367713,0.010105926510344867
Summer,11,44,0.2052635127002601,0.010091190945632132
Summer,11,45,0.2056771724868431,0.010076465684164156
Summer,11,46,0.20609083227342612,0.010061750746095742
Summer,11,47,0.2065044920600091,0.010047046151425638
Summer,11,48,0.2069181518465921,0.010032351919997741
Summer,11,49,0.20733181163317507,0.010017668071502209
Summer,11,50,0.20774547141975808,0.010002994625476531
Summer,11,51,0.20815913120634105,0.009988331601306726
Summer,11,52,0.20857279099292406,0.009973679018228371
Summer,11,53,0.20898645077950706,0.009959036895327704
Summer,11,54,0.20940011056609004,0.009944405251542724
Summer,11,55,0.20981377035267304,0.009929784105664237
Summer,11,56,0.21022743013925602,0.009915173476336931
Summer,11,57,0.21064108992583902,0.009900573382060405
Summer,11,58,0.211054749712422,0.00988598384119023
Summer,11,59,0.211468409499005,0.009871404871938947
Summer,11,60,0.21188206928558798,0.009856836492377128
Summer,11,61,0.21229572907217098,0.009842278720434328
Summer,11,62,0.21270938885875396,0.009827731573900165
Summer,11,63,0.21312304864533696,0.009813195070425221
Summer,11,64,0.21353670843191996,0.009798669227522096
Summer,11,65,0.21395036821850294,0.009784154062566356
Summer,11,66,0.21436402800508594,0.00976964959279749
Summer,11,67,0.21477768779166892,0.009755155835319874
Summer,11,68,0.21519134757825192,0.009740672807103725
Summer,11,69,0.2156050073648349,0.009726200524986
Summer,11,70,0.2160186671514179,0.009711739005671386
Summer,11,71,0.2164323269380009,0.009697288265733187
Summer,11,72,0.21684598672458388,0.009682848321614222
Summer,11,73,0.2172596465111669,0.009668419189627778
Summer,11,74,0.21767330629774986,0.009654000885958467
Summer,11,75,0.21808696608433287,0.009639593426663108
Summer,11,76,0.21850062587091584,0.009625196827671649
Summer,11,77,0.21891428565749885,0.009610811104788015
Summer,11,78,0.21932794544408185,0.009596436273690957
Summer,11,79,0.21974160523066483,0.009582072349934943
Summer,11,80,0.22015526501724783,0.009567719348950999
Summer,11,81,0.2205689248038308,0.009553377286047503
Summer,11,82,0.2209825845904138,0.009539046176411114
Summer,11,83,0.2213962443769968,0.009524726035107517
Summer,11,84,0.2218099041635798,0.009510416877082267
Summer,11,85,0.2222235639501628,0.009496118717161621
Summer,11,86,0.22263722373674577,0.009481831570053322
Summer,11,87,0.22305088352332877,0.009467555450347425
Summer,11,88,0.22346454330991175,0.009453290372517022
Summer,11,89,0.22387820309649475,0.009439036350919127
Summer,11,90,0.22429186288307773,0.00942479339979538
Summer,11,91,0.22470552266966073,0.00941056153327282
Summer,11,92,0.22511918245624374,0.009396340765364695
Summer,11,93,0.22553284224282671,0.009382131109971192
Summer,11,94,0.22594650202940972,0.009367932580880164
Summer,11,95,0.2263601618159927,0.009353745191767937
Summer,11,96,0.2267738216025757,0.009339568956199971
Summer,11,97,0.22718748138915867,0.00932540388763167
Summer,11,98,0.22760114117574168,0.009311249999409054
Summer,11,99,0.22801480096232468,0.009297107304769505
Summer,11,100,0.22842846074890766,0.009282975816842445
Summer,12,1,0.1908529019913921,0.01071492606865373
Summer,12,2,0.19126655156958233,0.010700246290521204
Summer,12,3,0.19168020114777257,0.010685572864611168
Summer,12,4,0.1920938507259628,0.010670905832895143
Summer,12,5,0.192507500304153,0.010656245237054955
Summer,12,6,0.19292114988234324,0.010641591118485018
Summer,12,7,0.19333479946053347,0.010626943518294603
Summer,12,8,0.1937484490387237,0.010612302477309985
Summer,12,9,0.19416209861691394,0.010597668036076653
Summer,12,10,0.19457574819510418,0.010583040234861483
Summer,12,11,0.1949893977732944,0.010568419113654897
Summer,12,12,0.19540304735148462,0.010553804712172944
Summer,12,13,0.19581669692967485,0.010539197069859436
Summer,12,14,0.19623034650786508,0.01052459622588801
Summer,12,15,0.19664399608605532,0.010510002219164209
Summer,12,16,0.19705764566424555,0.010495415088327482
Summer,12,17,0.19747129524243578,0.01048083487175324
Summer,12,18,0.19788494482062602,0.01046626160755485
Summer,12,19,0.19829859439881622,0.010451695333585599
Summer,12,20,0.19871224397700646,0.010437136087440659
Summer,12,21,0.1991258935551967,0.01042258390645904
Summer,12,22,0.19953954313338693,0.0104080388277255
Summer,12,23,0.19995319271157716,0.010393500888072458
Summer,12,24,0.2003668422897674,0.010378970124081855
Summer,12,25,0.20078049186795763,0.010364446572087061
Summer,12,26,0.20119414144614783,0.010349930268174701
Summer,12,27,0.20160779102433807,0.010335421248186467
Summer,12,28,0.2020214406025283,0.010320919547720965
Summer,12,29,0.20243509018071854,0.0103064252021355
Summer,12,30,0.20284873975890877,0.01029193824654784
Summer,12,31,0.203262389337099,0.01027745871583799
Summer,12,32,0.20367603891528924,0.01026298664464994
Summer,12,33,0.20408968849347947,0.01024852206739339
Summer,12,34,0.20450333807166968,0.010234065018245449
Summer,12,35,0.2049169876498599,0.010219615531152353
Summer,12,36,0.20533063722805014,0.010205173639831122
Summer,12,37,0.20574428680624038,0.010190739377771249
Summer,12,38,0.2061579363844306,0.010176312778236303
Summer,12,39,0.20657158596262085,0.010161893874265625
Summer,12,40,0.20698523554081105,0.010147482698675886
Summer,12,41,0.20739888511900129,0.01013307928406273
Summer,12,42,0.20781253469719152,0.010118683662802335
Summer,12,43,0.20822618427538175,0.010104295867052986
Summer,12,44,0.208639833853572,0.010089915928756662
Summer,12,45,0.20905348343176222,0.010075543879640535
Summer,12,46,0.20946713300995246,0.01006117975121853
Summer,12,47,0.2098807825881427,0.010046823574792838
Summer,12,48,0.2102944321663329,0.010032475381455401
Summer,12,49,0.21070808174452313,0.010018135202089402
Summer,12,50,0.21112173132271336,0.010003803067370748
Summer,12,51,0.2115353809009036,0.009989479007769525
Summer,12,52,0.21194903047909383,0.009975163053551436
Summer,12,53,0.21236268005728406,0.009960855234779234
Summer,12,54,0.21277632963547427,0.009946555581314187
Summer,12,55,0.2131899792136645,0.009932264122817402
Summer,12,56,0.21360362879185474,0.009917980888751255
Summer,12,57,0.21401727837004497,0.009903705908380852
Summer,12,58,0.2144309279482352,0.009889439210775234
Summer,12,59,0.21484457752642544,0.0098751808248089
Summer,12,60,0.21525822710461567,0.00986093077916302
Summer,12,61,0.2156718766828059,0.009846689102326878
Summer,12,62,0.2160855262609961,0.009832455822599099
Summer,12,63,0.21649917583918635,0.009818230968089009
Summer,12,64,0.21691282541737658,0.00980401456671793
Summer,12,65,0.21732647499556682,0.009789806646220433
Summer,12,66,0.21774012457375705,0.009775607234145667
Summer,12,67,0.21815377415194728,0.009761416357858552
Summer,12,68,0.21856742373013752,0.009747234044541093
Summer,12,69,0.21898107330832772,0.00973306032119359
Summer,12,70,0.21939472288651796,0.00971889521463585
Summer,12,71,0.2198083724647082,0.00970473875150845
Summer,12,72,0.22022202204289842,0.009690590958273909
Summer,12,73,0.22063567162108866,0.009676451861217909
Summer,12,74,0.2210493211992789,0.00966232148645046
Summer,12,75,0.22146297077746913,0.009648199859907095
Summer,12,76,0.22187662035565936,0.00963408700735
Summer,12,77,0.22229026993384957,0.009619982954369227
Summer,12,78,0.2227039195120398,0.0096058877263838
Summer,12,79,0.22311756909023003,0.009591801348642869
Summer,12,80,0.22353121866842027,0.009577723846226798
Summer,12,81,0.2239448682466105,0.009563655244048336
Summer,12,82,0.2243585178248007,0.009549595566853706
Summer,12,83,0.22477216740299094,0.00953554483922365
