season,hour,scenario,value,probability
Winter,3,5,0.31895972786301374,0.010575453914237842
Winter,3,6,0.3201809013602774,0.010563841848340453
Winter,3,7,0.32140207485754096,0.010552193181665288
Winter,3,8,0.3226232483548046,0.010540508102257115
Winter,3,9,0.32384442185206824,0.010528786796090114
Winter,3,10,0.3250655953493319,0.010517029447096617
Winter,3,11,0.32628676884659547,0.010505236237195396
Winter,3,12,0.3275079423438591,0.010493407346319369
Winter,3,13,0.32872911584112274,0.010481542952442913
Winter,3,14,0.3299502893383863,0.010469643231608563
Winter,3,15,0.33117146283564997,0.010457708357953328
Winter,3,16,0.3323926363329136,0.01044573850373449
Winter,3,17,0.33361380983017724,0.010433733839354942
Winter,3,18,0.3348349833274408,0.010421694533388124
Winter,3,19,0.33605615682470447,0.010409620752602445
Winter,3,20,0.3372773303219681,0.010397512661985336
Winter,3,21,0.33849850381923174,0.010385370424766864
Winter,3,22,0.3397196773164953,0.010373194202442912
Winter,3,23,0.34094085081375897,0.010360984154797975
Winter,3,24,0.3421620243110226,0.010348740439927569
Winter,3,25,0.3433831978082862,0.010336463214260221
Winter,3,26,0.34460437130554983,0.010324152632579112
Winter,3,27,0.34582554480281347,0.010311808848043318
Winter,3,28,0.3470467183000771,0.01029943201220871
Winter,3,29,0.3482678917973407,0.010287022275048496
Winter,3,30,0.34948906529460433,0.010274579784973382
Winter,3,31,0.35071023879186797,0.010262104688851444
Winter,3,32,0.3519314122891316,0.010249597132027593
Winter,3,33,0.3531525857863952,0.010237057258342801
Winter,3,34,0.35437375928365883,0.010224485210152904
Winter,3,35,0.35559493278092247,0.010211881128347174
Winter,3,36,0.35681610627818605,0.010199245152366523
Winter,3,37,0.3580372797754497,0.010186577420221452
Winter,3,38,0.35925845327271333,0.010173878068509617
Winter,3,39,0.36047962676997697,0.010161147232433268
Winter,3,40,0.36170080026724055,0.010148385045816163
Winter,3,41,0.3629219737645042,0.010135591641120437
Winter,3,42,0.36414314726176783,0.010122767149463039
Winter,3,43,0.36536432075903147,0.010109911700631958
Winter,3,44,0.36658549425629505,0.0100970254231022
Winter,3,45,0.3678066677535587,0.010084108444051441
Winter,3,46,0.36902784125082233,0.010071160889375513
Winter,3,47,0.3702490147480859,0.010058182883703536
Winter,3,48,0.37147018824534955,0.010045174550412914
Winter,3,49,0.3726913617426132,0.010032136011644007
Winter,3,50,0.37391253523987683,0.010019067388314616
Winter,3,51,0.3751337087371404,0.010005968800134176
Winter,3,52,0.37635488223440405,0.009992840365617829
Winter,3,53,0.3775760557316677,0.009979682202100128
Winter,3,54,0.37879722922893133,0.009966494425748674
Winter,3,55,0.3800184027261949,0.009953277151577405
Winter,3,56,0.38123957622345855,0.009940030493459777
Winter,3,57,0.3824607497207222,0.009926754564141662
Winter,3,58,0.3836819232179858,0.009913449475254093
Winter,3,59,0.3849030967152494,0.009900115337325772
Winter,3,60,0.38612427021251305,0.009886752259795427
Winter,3,61,0.38734544370977664,0.009873360351023916
Winter,3,62,0.3885666172070403,0.0098599397183062
Winter,3,63,0.3897877907043039,0.009846490467883093
Winter,3,64,0.39100896420156755,0.00983301270495283
Winter,3,65,0.3922301376988312,0.009819506533682488
Winter,3,66,0.3934513111960948,0.009805972057219212
Winter,3,67,0.3946724846933584,0.009792409377701221
Winter,3,68,0.39589365819062206,0.00977881859626875
Winter,3,69,0.39711483168788564,0.00976519981307471
Winter,3,70,0.3983360051851493,0.009751553127295271
Winter,3,71,0.3995571786824129,0.009737878637140224
Winter,3,72,0.4007783521796765,0.009724176439863232
Winter,3,73,0.40199952567694014,0.009710446631771891
Winter,3,74,0.4032206991742038,0.00969668930823764
Winter,3,75,0.4044418726714674,0.00968290456370556
Winter,3,76,0.40566304616873106,0.009669092491703963
Winter,3,77,0.40688421966599464,0.00965525318485388
Winter,3,78,0.4081053931632583,0.009641386734878394
Winter,3,79,0.4093265666605219,0.00962749323261184
Winter,3,80,0.4105477401577855,0.009613572768008838
Winter,3,81,0.41176891365504914,0.009599625430153238
Winter,3,82,0.4129900871523128,0.009585651307266867
Winter,3,83,0.41421126064957636,0.009571650486718227
